id,name,geometry,buildstart,opening,closure,city_id
8803,Capitán Sarmiento,POINT(-59.7931905675394 -34.1754576827885),1863,1894,1992,1
6640,Brasilândia,POINT(-46.6957126032136 -23.4635045395539),2015,,999999,106
8559,Parilly - Université - Hippodrome,POINT(4.9153064 45.7220408),0,0,999999,70
8804,La Luisa,POINT(-59.9484620568297 -34.1308906145125),1863,1894,1992,1
8807,Viña,POINT(-60.2278972110478 -33.9932635491484),1863,1894,1992,1
8805,Arrecifes,POINT(-60.0998949895411 -34.0614766394668),1863,1894,1992,1
8806,Todd,POINT(-60.1562464471348 -34.0342566426645),1863,1894,1992,1
8809,Urquiza,POINT(-60.3899573576134 -33.9260670334688),1863,1894,1992,1
33548,Covent Garden,POINT(-0.124240237281896 51.5130460205098),,1907,,69
8565,7th Street/Metro Center,POINT(-118.2586637 34.0486686),,1991,,189
2062,Sudbury Town,POINT(-0.315676525855838 51.5507786078031),1932,1932,999999,69
8813,Azcuénaga,POINT(-59.3764842111385 -34.3652505269181),1875,1881,1992,1
8814,"Kilómetro 0,72",POINT(-58.5354765721157 -34.6064353073039),1907,1908,1938,1
8815,José Ingenieros,POINT(-58.5358703352662 -34.6155478997482),1907,1908,1938,1
8820,"Kilómetro 10,51",POINT(-58.5139330533776 -34.6336158918092),1911,1911,1952,1
8825,Liniers,POINT(-58.5259143939144 -34.6388334827053),1872,1872,999999,1
10358,Fukutawara,POINT(140.341448801831 35.5459543332349),1938,1938,999999,114
6675,Vila Tolstói,POINT(-46.5286244645125 -23.5999246335047),2012,2018,999999,106
6217,Kita-Hatsutomi,POINT(139.992027937733 35.7774693759219),1979,1979,1991,114
24930,South Railway Station,POINT(104.06490270237 30.6073575129749),2006,2010,,364
6220,Inba-Nihon-Idai,POINT(140.203473381846 35.7875975919176),2000,2000,999999,114
6648,Alto da Boa Vista,POINT(-46.699600285109 -23.6416842867371),2011,2017,999999,106
6646,Oscar Freire,POINT(-46.6731070587511 -23.5610176787103),2016,2018,999999,106
6670,Perdizes,POINT(-46.6740431883607 -23.5365209508857),2015,,999999,106
24929,Tongzilin,POINT(104.064577348551 30.6178535349407),2006,2010,,364
6673,Camilo Haddad,POINT(-46.5383734991746 -23.59474938514),2012,2018,999999,106
8562,Parc du Chêne,POINT(4.9266222 45.7390245),0,0,999999,70
6677,Sapopemba,POINT(-46.5012428569837 -23.614715602822),2012,2019,999999,106
6672,São Lucas,POINT(-46.5449200828247 -23.5885882160255),2012,2018,999999,106
6687,Paranapiacaba,POINT(-46.3030916586712 -23.778043338911),1861,1867,999999,106
6667,14 Bis,POINT(-46.6499018028057 -23.555682229204),2015,,999999,106
6674,Jardim Planalto,POINT(-46.5087956310084 -23.6049809089217),2012,2019,999999,106
6676,Vila União,POINT(-46.5165330715725 -23.6028761633558),2012,2018,999999,106
6678,Fazenda da Juta,POINT(-46.4870201425853 -23.6112981046689),2012,2019,999999,106
7824,Musée de Sèvres,POINT(2.2253263 48.8287506),,1997,999999,95
8560,Rebufer,POINT(4.9157222 45.7275143),0,0,999999,70
6692,Natura,POINT(-46.8345790802174 -23.4008253273628),2005,2008,999999,106
6669,Angélica - Pacaembu,POINT(-46.6591809130964 -23.5466067061652),2015,,999999,106
6668,SESC - Pompeia,POINT(-46.6829888170034 -23.5293570549185),2015,,999999,106
6690,Mineral,POINT(-46.7761974274046 -23.3988092211257),1913,1914,999999,106
7826,Brimborion,POINT(2.2313906 48.8221655),,1997,999999,95
6693,Ecologia,POINT(-46.7892569016537 -23.4042616792889),1913,1914,999999,106
8564,Lycée Jean-Paul Sartre,POINT(4.9221882 45.7380281),0,0,999999,70
6647,São Paulo - Morumbi,POINT(-46.7236077980552 -23.5866476930099),2016,2018,999999,106
6694,Luis Carlos,POINT(-46.0582242016989 -23.4589449306778),1913,1914,999999,106
7830,Les Moulineaux,POINT(2.2510383 48.8214213),,1997,999999,95
7834,Issy Val-de-Seine,POINT(2.2629779 48.829592),,1997,999999,95
7832,Jacques-Henri Lartigue,POINT(2.2605584 48.8247627),,1997,999999,95
7822,Parc de Saint-Cloud‎,POINT(2.2219284 48.8434237),,1997,999999,95
7828,Meudon-sur-Seine,POINT(2.2391994 48.8191867),,1997,999999,95
13715,Franklin Avenue,POINT(-73.9558290151206 40.6809373893361),1896,1896,99999,206
13714,Bedford,POINT(-73.9560530103624 40.6791577907764),1878,1878,1896,206
6671,PUC - Cardoso de Almeida,POINT(-46.6648088421151 -23.5417422011944),2015,,999999,106
9287,Sherbourne,POINT(-79.3765006383753 43.6721360270125),1966,1966,999999,247
9288,Castle Frank,POINT(-79.3686062196558 43.6737694948725),1966,1966,999999,247
9289,Broadview,POINT(-79.3583233924895 43.6769108668905),1966,1966,999999,247
9290,Chester,POINT(-79.3523286537242 43.6783059191037),1966,1966,999999,247
9291,Pape,POINT(-79.3449980647239 43.6797383839288),1966,1966,999999,247
6645,Higienópolis - Mackenzie,POINT(-46.6537579351644 -23.5498329914723),2016,2018,999999,106
6218,Keisei-Takasago,POINT(139.867338073018 35.7509919107441),1991,1991,999999,114
23419,Nygård,POINT(5.33255789050008 60.3845469676868),2007,2010,,344
6219,Inzai-Makinohara,POINT(140.16716639143 35.8035874951541),1995,1995,999999,114
6661,Santa Marina,POINT(-46.6909068658819 -23.5152893506923),2015,,999999,106
6662,Freguesia do Ó,POINT(-46.6935638219152 -23.5022378436352),2015,,999999,106
6656,Borba Gato,POINT(-46.6922317161773 -23.6326627440589),2011,2017,999999,106
13305,Mas del Rosari,POINT(-0.4358576 39.5249353),,2005,999999,256
6680,Chucri Zaidan,POINT(-46.6952283470593 -23.613519175316),2012,,999999,106
7844,Jinonice,POINT(14.3703759 50.0542736),0,0,999999,99
6685,Vereador José Diniz,POINT(-46.6791266151858 -23.6219707881269),2012,,999999,106
7840,Smíchovské nádraží,POINT(14.4090187 50.0607745),0,0,999999,99
6666,Bela Vista,POINT(-46.6433807008888 -23.5603807541924),2015,999999,999999,106
23420,Florida,POINT(5.33307811114815 60.3815354684166),2007,2010,,344
6682,Campo Belo,POINT(-46.6825460283833 -23.6190793185826),2012,999999,999999,106
6655,Brooklin,POINT(-46.687914742475 -23.6264139406792),2011,2017,999999,106
6653,Eucaliptos,POINT(-46.6685035282917 -23.6102294777766),2011,2018,999999,106
7842,Nové Butovice,POINT(14.3528406 50.0508323),0,0,999999,99
6686,Brooklin Paulista,POINT(-46.67437394442 -23.629028055304),2012,,999999,106
6683,Jardim Aeroporto,POINT(-46.6661565047934 -23.6354014416806),2012,,999999,106
12464,Rives du Lez,POINT(3.8940022 43.603993),0,0,999999,300
6658,São Joaquim,POINT(-46.6389048679011 -23.5617223183996),2015,,999999,106
6659,Higienópolis - Mackenzie,POINT(-46.6534132250558 -23.5496748926238),2015,,999999,106
6684,Congonhas,POINT(-46.6614510719854 -23.6274630389516),2012,,999999,106
6660,Água Branca,POINT(-46.6881909623193 -23.5211055847206),2015,,999999,106
6652,AACD - Servidor,POINT(-46.6520926057426 -23.5977477002395),2011,2018,999999,106
6664,Itaberaba,POINT(-46.6914601459167 -23.4839570019403),2015,,999999,106
6663,Vila Cardoso,POINT(-46.6958761919498 -23.4753285020119),2015,999999,999999,106
13716,Engenho de Dentro,POINT(-43.293781645963 -22.8954920202385),0,1873,999999,102
6665,João Paulo I,POINT(-46.6906612385173 -23.4920874748924),2015,,999999,106
7838,Anděl,POINT(14.4036955 50.0697989),0,0,999999,99
7846,Anděl,POINT(14.4039515 50.070626),0,0,999999,99
6681,Vila Cordeiro,POINT(-46.68956941464 -23.6151733396738),2012,999999,999999,106
6688,Mooca,POINT(-46.6082855306422 -23.5579163177716),1897,1898,999999,106
6679,Morumbi,POINT(-46.7018598467174 -23.621667235663),2012,,999999,106
6689,Hospedaria dos Imigrantes,POINT(-46.6136267523351 -23.5495218236699),1887,1888,999999,106
6691,Santa Fé,POINT(-46.8231142812797 -23.4012787501369),1913,1914,999999,106
6695,Guararema,POINT(-46.0320833229021 -23.414362274304),1875,1876,999999,106
9318,Okachimachi-ekimae,POINT(139.776396284995 35.7076559421378),1905,1905,1971,114
9319,Higashi-Ueno-itchome,POINT(139.779427783088 35.7073171488793),1905,1905,1971,114
9320,Motoasakusa-itchome,POINT(139.781765911912 35.7070600294613),1905,1905,1971,114
6297,Manganji,POINT(139.420088787737 35.6712651807285),2000,2000,999999,114
6221,Shin-Shibamata,POINT(139.879446929703 35.7510827342874),1991,1991,999999,114
6274,Kurihira,POINT(139.48090730996 35.6059933636183),1974,1974,999999,114
6222,Yagiri,POINT(139.899666737621 35.7572567050843),1991,1991,999999,114
6223,Kita-Kokubun,POINT(139.913944606827 35.7629457118564),1991,1991,999999,114
6224,Akiyama,POINT(139.930753092109 35.7652804624984),1991,1991,999999,114
6275,Satsukidai,POINT(139.493613423759 35.6001435838395),1974,1974,999999,114
6225,Higashi-Matsudo,POINT(139.943158734731 35.7699639829789),1991,1991,999999,114
6229,Inba-Nihon-Idai,POINT(140.203484427615 35.787631078728),2010,2010,999999,114
23421,Danmarks plass,POINT(5.33965861567373 60.3755428105362),2007,2010,,344
6305,Tamagawa-Josui,POINT(139.417998381173 35.7318091171574),1998,1998,999999,114
6231,Nippori,POINT(139.771242389537 35.7280778496844),2010,2010,999999,114
6278,Keio-Yomiuri-Land,POINT(139.517386142944 35.6330296056123),1971,1971,999999,114
6232,Aoto,POINT(139.856089616271 35.7457047849909),2010,2010,999999,114
5666,Keisei Takasago,POINT(139.867330787319 35.7510452807523),1913,1913,999999,114
6298,Koshu-Kaido,POINT(139.409189449443 35.6783152355042),2000,2000,999999,114
6250,Higashi-Hanno,POINT(139.326105045359 35.8526034059058),1931,1931,999999,114
6280,Minami-Osawa,POINT(139.379742572718 35.6140957435372),1988,1988,999999,114
6251,Hachioji,POINT(139.338913884502 35.6556931942861),1931,1931,999999,114
6256,Haijima,POINT(139.343664816836 35.7214665148697),1931,1931,999999,114
6257,Higashi-Fussa,POINT(139.336106739161 35.7459243601578),1931,1931,999999,114
6288,Kamikitadai,POINT(139.415788454347 35.7460531660124),1998,1998,999999,114
6258,Hakonegasaki,POINT(139.346711488544 35.7713636871177),1931,1931,999999,114
6268,Shin-Yurigaoka,POINT(139.507466584202 35.6039210757793),1974,1974,999999,114
6269,Odakyu-Nagayama,POINT(139.4482083648 35.6299358105283),1974,1974,999999,114
6289,Tachikawa-Minami,POINT(139.412461378717 35.6958802602037),1998,1998,999999,114
6271,Karakida,POINT(139.411648979208 35.6166677641809),1990,1990,999999,114
